id,sentence
brown.10767,"Pope Pius the Sixth , at Rome , in April , 1778 , wrote the following : `` The faithful should be excited to the reading of the Holy Scriptures : For these are the most abundant sources which ought to be left open to everyone , to draw from them purity of morals and of doctrine , to eradicate errors which are so widely disseminated in these corrupt times '' ."
brown.10768,The American Bishops assembled at the Third Plenary Council of Baltimore urged the Catholic people to read the Holy Bible .
brown.10769,"`` We hope '' , they said , `` that no family can be found amongst us without a correct version of the Holy Scriptures '' ."
brown.10770,"They recommended , also , that `` at a fixed hour , let the entire family be assembled for night prayers , followed by a short reading of the Holy Scriptures '' ."
brown.10771,"Since the Catholic Church expresses such desire that the Sacred Scriptures be read , the following taken from the Holy Bible ( New Catholic Edition ) will prove a means of grace and a source of great spiritual blessing ."
brown.10772,The need of the new birth
brown.10773,"Do not wonder that I said to thee , `` You must be born again '' ."
brown.10774,St. John 3 : 7 .
brown.10775,The new birth is necessary because god is holy .
brown.10776,"But as the One who called you is holy , be you also holy in all your behavior ; ;"
brown.10777,"for it is written , You shall be holy , because I am holy ."
brown.10778,"1 , St. Peter 15 , 16 ."
brown.10779,Holiness without which no man will see God .
brown.10780,Hebrews 14 .
brown.10781,The new birth is necessary because all have sinned .
brown.10782,"As it is written , There is not one just man ; ;"
brown.10783,there is none who understands ; ;
brown.10784,there is none who seeks after God .
brown.10785,All have gone astray together ; ;
brown.10786,All have sinned and have need of the glory of God .
brown.10787,"Romans 3 : 10-12 , 23 ."
brown.10788,The new birth is necessary because the natural man is spiritually dead and blind .
brown.10789,"Therefore as through one man sin entered into the world and through sin death , and thus death has passed unto all men because all have sinned ."
brown.10790,Romans 12 .
brown.10791,"You also , when you were dead by reason of your offenses and sins ."
brown.10792,Ephesians 2 : 1 .
brown.10793,"And if our gospel also is veiled , it is veiled only to those who are perishing ."
brown.10794,"In their case , the god of this world ( Satan ) has blinded their unbelieving minds , that they should not see the light of the gospel of the glory of Christ , who is the image of God ."
brown.10795,"2 , Corinthians 4 : 3 , 4 ."
brown.10796,"For his workmanship we are , created in Christ Jesus ."
brown.10797,Ephesians 10 .
brown.10798,The new birth is effected through the word of God
brown.10799,.
brown.10800,"For you have been reborn , not from corruptible seed but from incorruptible , through the word of God ."
brown.10801,1 St. Peter 23 .
brown.10802,Of his own will he has begotten us by the word of truth .
brown.10803,St. James 18 .
brown.10804,"Amen , amen , I say to thee , unless a man be born again of water ( symbol of the Word of God , see Ephesians 26 ) and the Spirit , he cannot enter into the kingdom of God ."
brown.10805,That which is born of the flesh is flesh ; ;
brown.10806,and that which is born of the Spirit is spirit .
brown.10807,"St. John 3 : 5 , 6 ."
brown.10808,Evidences of the new birth
brown.10809,if we are born of god we have faith in Christ as the only saviour .
brown.10810,Everyone who believes that Jesus is the Christ is born of God .
brown.10811,1 St. John 5 : 1 .
brown.10812,As many as received him were born of God .
brown.10813,"St. John 12 , 13 ."
brown.10814,If we are born of God we do not practice sin as a habit .
brown.10815,"Whoever is born of God does not commit sin ( That is , he does not practice sin ."
brown.10816,Cf. 1 St. John 2 : 1 ) .
brown.10817,1 St. John 3 : 9 .
brown.10818,We know that no one who is born of God commits sin .
brown.10819,1 St. John 18 .
brown.10820,"( The new nature , received at the time of regeneration , is divine and holy , and as the believer lives under the power of this new nature he does not practice sin ."
brown.10821,) if we are born of god we practice righteousness .
brown.10822,"If you know that he ( God ) is just ( righteous ) , know that everyone also who does what is just ( righteous ) has been born of him ."
