,token,RT,brown_bigram_surprisal,length,index
1758,where,312.3222222222222,3.2118680477142334,5,1758
1759,they,318.06818181818187,1.2742016315460205,4,1759
1760,were,322.2247191011236,0.9213223457336426,4,1760
1761,swimming,316.8241758241758,4.657007694244385,8,1761
1762,next,311.032967032967,3.83250093460083,4,1762
1763,emptied,333.82417582417577,5.242475986480713,7,1763
1764,into,363.44565217391306,1.497996807098389,4,1764
1765,a,327.1111111111111,0.9172335267066956,1,1765
1766,beautiful,325.7362637362637,2.997617721557617,9,1766
1767,pond,319.1208791208791,4.904788494110107,4,1767
1768,where,326.2,3.289811849594116,5,1768
1769,ducks,331.76666666666665,5.668378829956055,5,1769
1770,and,331.6067415730337,1.1289193630218506,3,1770
1771,geese,319.3369565217391,4.995083332061768,5,1771
1772,were,312.5217391304348,2.632264375686645,4,1772
1773,living,313.0989010989011,3.076242685317993,6,1773
1774,peacefully.,322.31868131868134,5.38316535949707,11,1774
1775,Aqua,330.94444444444446,6.639578819274902,4,1775
1776,liked,339.03260869565213,4.211227416992188,5,1776
1777,to,327.19780219780216,0.563165545463562,2,1777
1778,play,301.2111111111111,2.77069354057312,4,1778
1779,hide-and-seek,335.9782608695652,6.061809539794922,13,1779
1780,in,363.75,1.8595637083053589,2,1780
1781,this,317.84615384615387,1.5936355590820312,4,1781
1782,"pond,",314.7444444444444,5.1842145919799805,5,1782
1783,and,300.46153846153845,1.887547254562378,3,1783
1784,it,302.67391304347825,2.053754568099976,2,1784
1785,was,309.6304347826087,0.8285530209541321,3,1785
1786,his,286.66666666666663,2.2333784103393555,3,1786
1787,brother,324.86813186813185,2.54935073852539,7,1787
1788,water,345.8369565217391,3.850579261779785,5,1788
1789,drop,393.912087912088,4.677514553070068,4,1789
1790,who,378.3736263736264,3.139425277709961,3,1790
1791,he,330.1868131868132,2.768965005874634,2,1791
1792,fooled,338.3736263736264,6.181007385253906,6,1792
1793,by,328.8695652173913,1.069823980331421,2,1793
1794,swimming,336.3369565217391,4.758172988891602,8,1794
1795,to,326.45054945054943,2.17923641204834,2,1795
1796,a,320.7802197802198,1.585523009300232,1,1796
1797,big,309.0,2.4628193378448486,3,1797
1798,pool,325.8695652173913,4.384973526000977,4,1798
1799,of,316.010989010989,1.1232349872589111,2,1799
1800,water,317.3296703296703,2.7155745029449463,5,1800
1801,and,320.6703296703297,1.1647450923919678,3,1801
1802,pretending,353.6630434782608,4.873435497283936,10,1802
1803,to,338.4130434782609,0.5190780162811279,2,1803
1804,hide,299.9120879120879,3.389406204223633,4,1804
1805,"there,",317.53846153846155,3.235476493835449,6,1805
1806,but,324.19780219780216,3.6827609539031982,3,1806
1807,then,341.83695652173924,2.2121458053588867,4,1807
1808,sneaking,354.3695652173913,5.819545745849609,8,1808
1809,under,319.57142857142856,3.1215877532958984,5,1809
1810,a,311.31868131868134,1.347559690475464,1,1810
1811,rock,307.4175824175824,3.520015954971313,4,1811
1812,into,307.5652173913044,3.0357439517974854,4,1812
1813,an,317.1630434782609,1.773000717163086,2,1813
1814,obscured,317.7362637362637,5.25908088684082,8,1814
1815,little,321.4347826086956,3.4834964275360107,6,1815
1816,puddle.,324.20879120879124,5.76474142074585,7,1816
1817,His,356.03333333333336,2.062992811203003,3,1817
1818,brother,356.8369565217392,2.54935073852539,7,1818
1819,had,340.9565217391304,1.8721925020217896,3,1819
1820,blatantly,344.6703296703297,6.336187839508057,9,1820
1821,peaked,391.25274725274727,4.818841457366943,6,1821
1822,and,359.35555555555555,1.965510606765747,3,1822
1823,even,366.6847826086957,2.3901302814483643,4,1823
1824,followed,318.8131868131868,4.265641212463379,8,1824
1825,Aqua,315.5824175824176,6.3179473876953125,4,1825
1826,as,346.9891304347826,2.255591630935669,2,1826
1827,he,307.9230769230769,1.4177289009094238,2,1827
1828,entered,301.30434782608694,2.8753650188446045,7,1828
1829,the,342.3296703296703,0.349490761756897,3,1829
1830,big,306.8804347826087,2.83831000328064,3,1830
1831,pool,299.8152173913044,4.384973526000977,4,1831
1832,of,297.35164835164835,1.1232349872589111,2,1832
1833,"water,",297.78260869565213,2.7155745029449463,6,1833
1834,so,334.1208791208791,3.344241142272949,2,1834
1835,when,299.34065934065933,2.477178812026977,4,1835
1836,he,293.7142857142857,0.8192087411880493,2,1836
1837,searched,303.1098901098901,5.592689514160156,8,1837
1838,there,324.2826086956522,3.169132947921753,5,1838
1839,and,351.16483516483515,2.0763325691223145,3,1839
1840,could,320.56043956043953,3.0201690196990967,5,1840
1841,not,299.1428571428572,0.9350193738937378,3,1841
1842,find,319.66292134831457,2.771812915802002,4,1842
1843,"him,",306.02222222222224,1.7122411727905271,4,1843
1844,he,319.8695652173913,2.1544501781463623,2,1844
1845,was,313.9673913043478,0.9406300783157348,3,1845
1846,extremely,315.05555555555554,4.417154312133789,9,1846
1847,surprised,320.1195652173913,4.377504348754883,9,1847
1848,and,315.5217391304348,1.2787750959396362,3,1848
1849,gave,310.7582417582417,3.17892861366272,4,1849
1850,up.,324.9347826086957,1.3869013786315918,3,1850
1851,Aqua,330.6373626373626,6.639578819274902,4,1851
1852,liked,334.2826086956522,4.211227416992188,5,1852
1853,this,310.1777777777778,1.7925076484680176,4,1853
1854,pond,333.9673913043478,5.1842145919799805,4,1854
1855,where,328.5888888888889,3.289811849594116,5,1855
1856,he,323.72527472527474,1.0629451274871826,2,1856
1857,could,306.2258064516129,1.5325886011123655,5,1857
1858,play,298.7096774193548,3.706014394760132,4,1858
1859,all,319.8913043478261,3.2883310317993164,3,1859
1860,"day,",285.6989247311828,2.251152753829956,4,1860
1861,so,310.0,3.1832876205444336,2,1861
1862,he,324.1868131868132,1.657320857048035,2,1862
1863,stayed,337.64516129032256,3.547645092010498,6,1863
1864,a,320.1612903225806,2.2282042503356934,1,1864
1865,good,310.2417582417582,1.9922208786010744,4,1865
1866,"while,",308.4130434782609,3.2650034427642822,6,1866
1867,sailing,321.7912087912088,4.947413444519043,7,1867
1868,up,353.2967032967033,2.947988271713257,2,1868
1869,and,295.989010989011,1.1633918285369873,3,1869
1870,"down,",302.92391304347825,2.8328988552093506,5,1870
1871,taking,307.35483870967744,4.664031982421875,6,1871
1872,the,302.05434782608694,0.8468132615089417,3,1872
1873,ducks',323.7391304347826,5.291751861572266,6,1873
1874,backs,330.71739130434787,4.796188354492188,5,1874
1875,for,362.6043956043956,2.344592571258545,3,1875
1876,ships,338.49450549450546,4.778623580932617,5,1876
1877,and,344.86813186813185,0.7330974340438843,3,1877
1878,the,331.90109890109886,1.09398090839386,3,1878
1879,frogs,350.8172043010753,5.383559703826904,5,1879
1880,for,335.3260869565217,2.267571449279785,3,1880
1881,"horses,",340.50549450549454,4.6916093826293945,7,1881
1882,but,345.06451612903226,3.1748688220977783,3,1882
1883,after,381.64516129032256,2.429456949234009,5,1883
1884,a,343.3695652173913,1.0072379112243652,1,1884
1885,time,307.1304347826087,2.4349374771118164,4,1885
1886,he,301.1505376344086,1.5812151432037354,2,1886
1887,tired,318.61290322580646,5.046744346618652,5,1887
1888,of,321.3370786516854,0.5101251602172852,2,1888
1889,the,326.22222222222223,0.5706213116645813,3,1889
1890,dull,286.9130434782609,5.095182418823242,4,1890
1891,"life,",312.94565217391306,3.4819157123565674,5,1891
1892,and,289.7142857142857,1.2347239255905151,3,1892
1893,he,304.9891304347826,1.82693612575531,2,1893
1894,and,299.20652173913044,2.086977958679199,3,1894
1895,his,308.2197802197802,1.9398984909057613,3,1895
1896,brothers,306.53846153846155,2.955399990081787,8,1896
1897,floated,301.31868131868134,5.084987640380859,7,1897
1898,under,355.92391304347825,3.1215877532958984,5,1898
1899,a,342.1428571428572,1.347559690475464,1,1899
1900,bridge,313.85714285714283,3.653360366821289,6,1900
1901,for,343.67032967032964,2.581051588058472,3,1901
1902,a,297.8152173913044,1.073637843132019,1,1902
1903,long,293.80434782608694,2.2130556106567383,4,1903
1904,"distance,",308.65934065934067,2.674337863922119,9,1904
1905,until,339.0769230769231,3.656080722808838,5,1905
1906,they,302.2857142857143,1.307473063468933,4,1906
1907,saw,292.5934065934066,2.421438217163086,3,1907
1908,another,290.1630434782609,3.0905656814575195,7,1908
1909,brook,323.752688172043,5.508118152618408,5,1909
1910,tumbling,324.0434782608696,5.349371433258057,8,1910
1911,down,351.7608695652174,1.0865329504013062,4,1911
1912,a,307.65934065934067,1.8300960063934328,1,1912
1913,hillside.,318.1630434782609,4.852981090545654,9,1913
1914,"'Come,",341.7826086956522,3.699037790298462,6,1914
1915,let's,343.1847826086957,5.213136196136475,5,1915
1916,join,307.26881720430106,4.66240930557251,4,1916
1917,hands!',323.7555555555556,4.067509174346924,7,1917
1918,cried,372.46153846153845,4.935173034667969,5,1918
1919,Aqua,339.5730337078652,6.036661624908447,4,1919
1920,and,340.31868131868134,1.6883405447006226,3,1920
1921,because,326.8351648351648,3.0026745796203613,7,1921
1922,the,307.0659340659341,1.0014108419418335,3,1922
1923,water,318.86813186813185,2.839059829711914,5,1923
1924,drops,311.72527472527474,4.954713821411133,5,1924
1925,were,309.0326086956522,2.7170233726501465,4,1925
1926,all,303.1758241758242,1.9519884586334229,3,1926
1927,"together,",309.58888888888885,3.2022838592529297,9,1927
1928,overcoming,350.6153846153846,5.48622989654541,10,1928
1929,the,339.2043010752688,1.3251206874847412,3,1929
1930,brook,328.5978260869565,5.932311534881592,5,1930
1931,was,307.13978494623655,2.357372760772705,3,1931
1932,child's,354.90109890109886,5.3833088874816895,7,1932
1933,play.,334.2717391304348,3.8617470264434814,5,1933
1934,It,367.56521739130426,1.4451422691345217,2,1934
1935,was,352.6774193548387,0.8285530209541321,3,1935
1936,by,328.6,2.720903158187866,2,1936
1937,the,295.2173913043478,0.5911795496940613,3,1937
1938,help,328.3978494623655,3.5290651321411133,4,1938
1939,of,313.44086021505376,1.2570996284484863,2,1939
1940,Aqua,311.80219780219784,6.3301544189453125,4,1940
1941,and,295.3369565217391,1.6883405447006226,3,1941
1942,his,287.5108695652174,1.9398984909057613,3,1942
1943,brothers,279.4731182795699,2.955399990081787,8,1943
1944,that,289.1777777777778,2.1021978855133057,4,1944
1945,the,283.0,0.8798593282699585,3,1945
1946,bewitching,290.3804347826087,6.185148239135742,10,1946
1947,river,368.494623655914,3.93344783782959,5,1947
1948,was,333.8494623655914,1.927196741104126,3,1948
1949,able,354.63440860215053,2.4762988090515137,4,1949
1950,to,302.3736263736264,0.0562433898448944,2,1950
1951,float,295.2173913043478,4.217607975006104,5,1951
1952,heavy,301.9347826086956,4.127680778503418,5,1952
1953,"ships,",321.8478260869565,4.345458507537842,6,1953
1954,though,370.73333333333335,4.36278772354126,6,1954
1955,not,422.72527472527474,1.4764463901519775,3,1955
1956,so,349.2,1.962389349937439,2,1956
1957,long,313.83870967741933,1.709174633026123,4,1957
1958,ago,306.55434782608694,1.504734754562378,3,1958
1959,it,316.5111111111111,2.146245002746582,2,1959
1960,was,297.27472527472526,0.8285530209541321,3,1960
1961,only,300.66666666666663,2.115593671798706,4,1961
1962,a,315.77777777777777,1.0679351091384888,1,1962
1963,little,321.64444444444445,1.8850716352462769,6,1963
1964,stream.,324.34065934065933,3.4960246086120605,7,1964
1965,As,330.44444444444446,2.0073466300964355,2,1965
1966,the,318.65934065934067,0.9791895747184752,3,1966
1967,river,323.7303370786517,3.0837316513061523,5,1967
1968,grew,307.8068181818182,4.342236518859863,4,1968
1969,wider,302.01149425287355,4.772022247314453,5,1969
1970,and,305.7191011235955,1.169413685798645,3,1970
1971,he,323.68131868131866,1.82693612575531,2,1971
1972,could,343.64044943820227,1.5325886011123655,5,1972
1973,almost,326.05494505494505,4.092495918273926,6,1973
1974,see,301.2111111111111,4.062999248504639,3,1974
1975,the,293.0978260869565,0.8224313259124756,3,1975
1976,"ocean,",289.3333333333333,3.566779613494873,6,1976
1977,Aqua,306.8,5.841315269470215,4,1977
1978,realized,310.9318181818182,4.072422981262207,8,1978
1979,his,320.3736263736264,2.9864537715911865,3,1979
1980,journey,311.1098901098901,4.286560535430908,7,1980
1981,was,319.314606741573,1.9095468521118164,3,1981
1982,almost,319.42045454545456,2.6049396991729736,6,1982
1983,over,326.9,3.150721549987793,4,1983
1984,and,304.38461538461536,1.430145025253296,3,1984
1985,he,319.31868131868134,1.82693612575531,2,1985
1986,had,300.1123595505618,1.0227456092834473,3,1986
1987,come,318.0113636363636,1.87207305431366,4,1987
1988,full,296.9325842696629,3.370795965194702,4,1988
1989,circle.,294.1098901098901,2.405787706375122,7,1989
1990,Back,332.49450549450546,3.6002414226531982,4,1990
1991,in,320.76923076923083,1.204483985900879,2,1991
1992,the,306.7752808988764,0.5470973253250122,3,1992
1993,"ocean,",303.6,3.566779613494873,6,1993
1994,he,313.9887640449438,2.9113919734954834,2,1994
1995,felt,310.8666666666667,2.056053638458252,4,1995
1996,right,317.2111111111111,3.8461451530456543,5,1996
1997,at,316.1868131868132,2.063493013381958,2,1997
1998,home.,304.65934065934067,1.9107067584991453,5,1998
1999,For,317.2967032967033,1.939103484153748,3,1999
2000,"him,",297.7912087912088,1.897173285484314,4,2000
2001,this,307.3777777777778,2.910839080810547,4,2001
2002,was,286.2307692307692,1.4249134063720703,3,2002
2003,the,287.05555555555554,1.2514004707336426,3,2003
2004,"safest,",309.21348314606746,4.427097320556641,7,2004
2005,sweetest,307.6516853932584,5.602208137512207,8,2005
2006,place,316.1758241758242,3.570361375808716,5,2006
2007,in,310.2307692307692,1.0127253532409668,2,2007
2008,the,286.5164835164835,0.5470973253250122,3,2008
2009,whole,292.8333333333333,2.568688154220581,5,2009
2010,wide,295.6,3.069587469100952,4,2010
2011,world.,296.8222222222222,2.689729690551758,6,2011
2012,During,318.0666666666667,2.625070333480835,6,2012
2013,the,312.7391304347826,0.2376590222120285,3,2013
2014,warm,289.0111111111111,3.74298095703125,4,2014
2015,summer,287.1666666666667,4.220432758331299,6,2015
2016,"evenings,",343.4494382022472,2.736956119537353,9,2016
2017,if,301.3777777777778,3.2428369522094727,2,2017
2018,you,274.3296703296703,0.987995147705078,3,2018
2019,take,294.9230769230769,2.4482877254486084,4,2019
2020,a,288.14444444444445,0.9632298946380616,1,2020
2021,walk,290.5,3.40043568611145,4,2021
2022,on,280.14772727272725,1.7352298498153689,2,2022
2023,the,280.7142857142857,0.4352611899375915,3,2023
2024,sea,285.16483516483515,3.2688395977020264,3,2024
2025,"beach,",307.0112359550562,4.563262939453125,6,2025
2026,you,324.31868131868134,3.267129898071289,3,2026
2027,will,310.0,1.603761076927185,4,2027
2028,hear,312.55434782608694,3.375794172286988,4,2028
2029,the,297.44565217391306,0.6916106343269348,3,2029
2030,gentle,305.9555555555556,4.357866287231445,6,2030
2031,rippling,349.8333333333333,5.385586738586426,8,2031
2032,swash,300.56666666666666,5.752273082733154,5,2032
2033,of,318.34065934065933,1.810352563858032,2,2033
2034,the,316.8888888888889,0.5706213116645813,3,2034
2035,waves,293.56043956043953,3.627818584442138,5,2035
2036,and,287.75,1.5455105304718018,3,2036
2037,some,305.03260869565213,2.746269464492798,4,2037
2038,say,308.06741573033713,4.037077903747559,3,2038
2039,that,297.3666666666667,0.7473176717758179,4,2039
2040,it,309.7282608695652,1.5002046823501587,2,2040
2041,must,302.80219780219784,2.088155508041382,4,2041
2042,be,287.5108695652174,0.4365261793136596,2,2042
2043,the,281.9032258064516,1.5025067329406738,3,2043
2044,gurgling,312.978021978022,6.3352131843566895,8,2044
2045,voices,319.3296703296703,4.245234489440918,6,2045
2046,of,332.7956989247312,0.9040478467941284,2,2046
2047,Aqua,320.8478260869565,6.3301544189453125,4,2047
2048,and,326.1758241758242,1.6883405447006226,3,2048
2049,his,311.0,1.9398984909057613,3,2049
2050,brother,284.6489361702128,2.54935073852539,7,2050
2051,water,317.20212765957444,3.850579261779785,5,2051
2052,drops,356.05434782608694,4.954713821411133,5,2052
2053,telling,361.8478260869565,4.385712623596191,7,2053
2054,each,319.1720430107527,3.5568156242370605,4,2054
2055,other,307.56382978723406,0.9229329228401184,5,2055
2056,about,306.05494505494505,3.145242691040039,5,2056
2057,their,314.8387096774194,2.0194716453552246,5,2057
2058,wonderful,306.1720430107527,4.405717849731445,9,2058
2059,journey,320.0425531914894,4.568264007568359,7,2059
2060,around,320.3440860215054,3.2915050983428955,6,2060
2061,the,375.0425531914894,0.5959463715553284,3,2061
2062,world.,433.3913043478261,2.2824411392211914,6,2062
2063,It,676.159574468085,1.4451422691345217,2,2063
2064,was,386.31521739130426,0.8285530209541321,3,2064
2065,cold,391.159574468085,3.042912006378174,4,2065
2066,and,405.5425531914894,1.1582098007202148,3,2066
2067,nearly,383.0744680851065,3.51810073852539,6,2067
2068,dark,382.6777777777777,4.1727471351623535,4,2068
2069,on,367.5869565217392,2.5202252864837646,2,2069
2070,the,392.6263736263736,0.4352611899375915,3,2070
2071,last,349.4891304347827,2.4846928119659424,4,2071
2072,evening,367.2688172043012,4.547346591949463,7,2072
2073,of,378.44565217391306,1.2022676467895508,2,2073
2074,the,358.0430107526882,0.5706213116645813,3,2074
2075,old,392.90109890109886,2.462548017501831,3,2075
2076,"year,",438.75,4.060153007507324,5,2076
2077,and,493.03225806451616,1.4303674697875977,3,2077
2078,the,371.5483870967743,1.09398090839386,3,2078
2079,snow,359.4731182795699,3.580352306365967,4,2079
2080,was,359.2688172043011,1.7373629808425903,3,2080
